C0,C1,r,delta,theta,thetaG,alpha_0,beta_0,alpha_1,beta_1,U_G,U_D,Gstrategy,Dstrategy,backfiring_flag
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.8500000000000001,0.1,0.0,0.25,0.0,0.8500000000000001,0.36250000000000004,0.06499999999999995,$\alpha_0=0$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.9,0.1,0.0,0.25,0.0,0.9,0.3875,0.02749999999999997,$\alpha_0=0$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.9500000000000001,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.0,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.05,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.1,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.1500000000000001,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.2000000000000002,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.25,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.3,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.35,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.4000000000000001,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.4500000000000002,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.5,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.55,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.6,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.6500000000000001,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.7000000000000002,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.75,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.8,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.85,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.9000000000000001,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.9500000000000002,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.0,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.0500000000000003,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.1,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.15,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.2,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.25,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.3000000000000003,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.35,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.4000000000000004,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.45,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.5,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.15000000000000002,0.15000000000000002,0.13749999999999998,0.15000000000000002,0.28035714285714286,0.29285714285714287,0.21426339285714283,0.2151785714285714,$\beta_0=\theta_G$,unconstrained,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.2,0.15000000000000002,0.13749999999999998,0.15000000000000002,0.28035714285714286,0.29285714285714287,0.21426339285714283,0.2151785714285714,$\beta_0=\theta_G$,unconstrained,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.25,0.15000000000000002,0.13749999999999998,0.15000000000000002,0.28035714285714286,0.29285714285714287,0.21426339285714283,0.2151785714285714,$\beta_0=\theta_G$,unconstrained,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.30000000000000004,0.15000000000000002,0.13749999999999998,0.15000000000000002,0.2749999999999999,0.30000000000000004,0.21515624999999997,0.21515625,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.35000000000000003,0.15000000000000002,0.13749999999999998,0.15000000000000002,0.23749999999999993,0.35000000000000003,0.22140624999999994,0.21375,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.4,0.15000000000000002,0.13749999999999998,0.15000000000000002,0.19999999999999996,0.4,0.22765624999999998,0.21015625,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.45,0.15000000000000002,0.13749999999999998,0.15000000000000002,0.16249999999999998,0.45,0.23390625,0.20437500000000003,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.5,0.15000000000000002,0.13749999999999998,0.15000000000000002,0.13749999999999998,0.5,0.24640624999999997,0.19624999999999998,$\beta_0=\theta_G$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.55,0.15000000000000002,0.13749999999999998,0.15000000000000002,0.13749999999999998,0.55,0.27140624999999996,0.18374999999999997,$\beta_0=\theta_G$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.6000000000000001,0.15000000000000002,0.13749999999999998,0.15000000000000002,0.13749999999999998,0.6000000000000001,0.29640625,0.16624999999999995,$\beta_0=\theta_G$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.65,0.15000000000000002,0.13749999999999998,0.15000000000000002,0.13749999999999998,0.65,0.32140625,0.14375,$\beta_0=\theta_G$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.7000000000000001,0.15000000000000002,0.13749999999999998,0.15000000000000002,0.13749999999999998,0.7000000000000001,0.34640625,0.11624999999999996,$\beta_0=\theta_G$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.75,0.15000000000000002,0.13749999999999998,0.15000000000000002,0.13749999999999998,0.75,0.37140624999999994,0.08374999999999999,$\beta_0=\theta_G$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.8,0.15000000000000002,0.13749999999999998,0.15000000000000002,0.13749999999999998,0.8,0.39640624999999996,0.04624999999999996,$\beta_0=\theta_G$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.8500000000000001,0.15000000000000002,0.13749999999999998,0.15000000000000002,0.13749999999999998,0.8500000000000001,0.42140625,0.00374999999999992,$\beta_0=\theta_G$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.9,0.15000000000000002,0.0,0.25,0.0,0.9,0.3875,0.02749999999999997,$\alpha_0=0$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.9500000000000001,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.0,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.05,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.1,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.1500000000000001,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.2000000000000002,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.25,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.3,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.35,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.4000000000000001,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.4500000000000002,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.5,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.55,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.6,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.6500000000000001,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.7000000000000002,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.75,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.8,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.85,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.9000000000000001,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.9500000000000002,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.0,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.0500000000000003,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.1,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.15,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.2,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.25,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.3000000000000003,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.35,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.4000000000000004,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.45,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,2.5,0.15000000000000002,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.2,0.2,0.09999999999999998,0.2,0.24285714285714283,0.34285714285714286,0.2128571428571428,0.2214285714285714,$\beta_0=\theta_G$,unconstrained,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.25,0.2,0.09999999999999998,0.2,0.24285714285714283,0.34285714285714286,0.2128571428571428,0.2214285714285714,$\beta_0=\theta_G$,unconstrained,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.30000000000000004,0.2,0.09999999999999998,0.2,0.24285714285714283,0.34285714285714286,0.2128571428571428,0.2214285714285714,$\beta_0=\theta_G$,unconstrained,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.35000000000000003,0.2,0.09999999999999998,0.2,0.23749999999999996,0.35000000000000003,0.21375,0.22140625,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.4,0.2,0.09999999999999998,0.2,0.19999999999999996,0.4,0.21999999999999997,0.21999999999999997,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.45,0.2,0.09999999999999998,0.2,0.16249999999999998,0.45,0.22625,0.21640625000000002,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.5,0.2,0.09999999999999998,0.2,0.125,0.5,0.23249999999999998,0.210625,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.55,0.2,0.09999999999999998,0.2,0.09999999999999998,0.55,0.245,0.20249999999999999,$\beta_0=\theta_G$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.6000000000000001,0.2,0.09999999999999998,0.2,0.09999999999999998,0.6000000000000001,0.27,0.18999999999999997,$\beta_0=\theta_G$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.65,0.2,0.09999999999999998,0.2,0.09999999999999998,0.65,0.295,0.1725,$\beta_0=\theta_G$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.7000000000000001,0.2,0.09999999999999998,0.2,0.09999999999999998,0.7000000000000001,0.32,0.15000000000000002,$\beta_0=\theta_G$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.75,0.2,0.09999999999999998,0.2,0.09999999999999998,0.75,0.345,0.12249999999999994,$\beta_0=\theta_G$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.8,0.2,0.09999999999999998,0.2,0.09999999999999998,0.8,0.37,0.08999999999999991,$\beta_0=\theta_G$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.8500000000000001,0.2,0.09999999999999998,0.2,0.09999999999999998,0.8500000000000001,0.395,0.05249999999999988,$\beta_0=\theta_G$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.9,0.2,0.09999999999999998,0.2,0.09999999999999998,0.9,0.42,0.010000000000000064,$\beta_0=\theta_G$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,0.9500000000000001,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.0,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.05,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.1,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.1500000000000001,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.2000000000000002,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.25,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.3,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.35,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.4000000000000001,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.4500000000000002,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.5,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.55,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.6,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.6500000000000001,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.7000000000000002,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.75,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.8,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.85,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.75]
 [0.75 1.  ]]","[[1.   0.75]
 [0.75 1.  ]]",[1 1],0.5,1.9000000000000001,0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
