,C0,C1,r,delta,theta,thetaG,alpha_0,alpha_1,beta_1,U_G,U_D,Gstrategy,Dstrategy,backfiring_flag,beta_0
3836,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.12,0.7000000000000001,0.25,0.5,1.12,0.25749999999999995,0.5711,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3837,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1400000000000001,0.7000000000000001,0.25,0.5,1.1400000000000001,0.26749999999999996,0.5639000000000001,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3838,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.16,0.7000000000000001,0.25,0.5,1.16,0.27749999999999986,0.5559000000000001,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3839,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.18,0.7000000000000001,0.25,0.5,1.18,0.28749999999999987,0.5471000000000001,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3840,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2,0.7000000000000001,0.25,0.5,1.2,0.2974999999999999,0.5375000000000001,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3841,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.22,0.7000000000000001,0.25,0.5,1.22,0.3074999999999999,0.5271000000000001,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3842,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.24,0.7000000000000001,0.25,0.5,1.24,0.3174999999999999,0.5159,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3843,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.26,0.7000000000000001,0.25,0.5,1.26,0.3274999999999999,0.5039,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3844,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.28,0.7000000000000001,0.25,0.5,1.28,0.3374999999999999,0.49110000000000004,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3845,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3,0.7000000000000001,0.25,0.5,1.3,0.3474999999999999,0.47750000000000004,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3846,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.32,0.7000000000000001,0.25,0.5,1.32,0.35749999999999993,0.4631,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3847,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.34,0.7000000000000001,0.25,0.5,1.34,0.36749999999999994,0.4479,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3848,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.36,0.7000000000000001,0.25,0.5,1.36,0.37749999999999995,0.4319,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3849,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3800000000000001,0.7000000000000001,0.25,0.5,1.3800000000000001,0.38749999999999996,0.4150999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3850,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4000000000000001,0.7000000000000001,0.25,0.5,1.4000000000000001,0.39749999999999996,0.39749999999999996,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3851,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.42,0.7000000000000001,0.25,0.5,1.42,0.40749999999999986,0.3791000000000002,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3852,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.44,0.7000000000000001,0.25,0.5,1.44,0.41749999999999987,0.3599000000000001,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3853,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.46,0.7000000000000001,0.25,0.5,1.46,0.4274999999999999,0.3399000000000001,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3854,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.48,0.7000000000000001,0.25,0.5,1.48,0.4374999999999999,0.31910000000000016,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3855,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5,0.7000000000000001,0.25,0.5,1.5,0.4474999999999999,0.2975000000000001,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3856,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.52,0.7000000000000001,0.25,0.5,1.52,0.4574999999999999,0.2751000000000001,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3857,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.54,0.7000000000000001,0.25,0.5,1.54,0.4674999999999999,0.2519000000000001,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3858,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.56,0.7000000000000001,0.25,0.5,1.56,0.4774999999999999,0.2279000000000001,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3859,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.58,0.7000000000000001,0.25,0.5,1.58,0.48749999999999993,0.20310000000000006,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3860,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6,0.7000000000000001,0.25,0.5,1.6,0.49749999999999994,0.1775,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3861,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.62,0.7000000000000001,0.25,0.5,1.62,0.5075,0.1511,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3862,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6400000000000001,0.7000000000000001,0.25,0.5,1.6400000000000001,0.5175,0.1238999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3863,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6600000000000001,0.7000000000000001,0.25,0.5,1.6600000000000001,0.5275,0.09589999999999987,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3864,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.68,0.7000000000000001,0.25,0.5,1.68,0.5374999999999998,0.06710000000000016,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3865,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7,0.7000000000000001,0.25,0.5,1.7,0.5475,0.03750000000000031,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3866,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.72,0.7000000000000001,0.25,0.5,1.72,0.5574999999999998,0.007099999999999884,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000000000000001
3867,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.74,0.7000000000000001,0.29820099999999955,0.5482009999999995,1.74,0.5651752635979999,2.5799989999963913e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000010000000001
3868,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.76,0.7000000000000001,0.3622009999999996,0.6122009999999996,1.76,0.564909535598,2.619998999975337e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0,0.7000010000000001
3869,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.78,0.7000000000000001,0.413322657766857,0.663322657766857,1.78,0.5561136771621946,2.6532856314265274e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.703357684466286
3870,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8,0.7000000000000001,0.41594248022511593,0.6659424802251159,1.8,0.5442695745299346,2.6637649208627323e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7181180395497682
3871,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.82,0.7000000000000001,0.4185480351223464,0.6685480351223464,1.82,0.5319389921730455,2.674187140616624e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7329069297553072
3872,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.84,0.7000000000000001,0.42113955305382755,0.6711395530538276,1.84,0.5191202318830055,2.6845532123953575e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.747723893892345
3873,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.86,0.7000000000000001,0.4237172584694181,0.6737172584694181,1.86,0.5058116227516648,2.6948640339252705e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7625684830611639
3874,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8800000000000001,0.7000000000000001,0.4262813699004288,0.6762813699004289,1.8800000000000001,0.4920115204475177,2.705120479173928e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7774402601991425
3875,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9000000000000001,0.7000000000000001,0.42883210017583867,0.6788321001758386,1.9000000000000001,0.47771830651855374,2.715323400792613e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7923387996483228
3876,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.92,0.7000000000000001,0.4313696566284602,0.6813696566284602,1.92,0.4629303877204456,2.725473626785657e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8072636867430795
3877,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.94,0.7000000000000001,0.43389424129161946,0.6838942412916195,1.94,0.4476461953689025,2.7355719653954225e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.822214517416761
3878,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.96,0.7000000000000001,0.43640605108687763,0.6864060510868777,1.96,0.4318641847150827,2.7456192042141225e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8371908978262447
3879,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.98,0.7000000000000001,0.43890527800328943,0.6889052780032894,1.98,0.4155828343430198,2.755616112404269e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8521924439934211
3880,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.0,0.7000000000000001,0.44139210926865935,0.6913921092686593,2.0,0.3988006455880758,2.765563437145957e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8672187814626813
3881,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.02,0.7000000000000001,0.4438667275132273,0.6938667275132273,2.02,0.38151614197548533,2.77546191007616e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8822695449735454
3882,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.04,0.7000000000000001,0.4463293109261905,0.6963293109261905,2.04,0.36372786867811024,2.785312243513971e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.897344378147619
3883,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.06,0.7000000000000001,0.448780033405439,0.698780033405439,2.06,0.345434391992564,2.7951151333471813e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9124429331891221
3884,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.08,0.7000000000000001,0.4512190647008629,0.7012190647008629,2.08,0.3266342988329167,2.8048712588102376e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9275648705982742
3885,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.1,0.7000000000000001,0.45364657055156443,0.7036465705515644,2.1,0.3073261962412279,2.814581282484241e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9427098588968712
3886,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.12,0.7000000000000001,0.4560627128172885,0.7060627128172885,2.12,0.28750871091419294,2.82424585140717e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9578775743654231
3887,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.14,0.7000000000000001,0.45846764960436764,0.7084676496043676,2.14,0.26718048874523226,2.833865598850238e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9730677007912648
3888,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.16,0.7000000000000001,0.460861535386458,0.710861535386458,2.16,0.24634019438137544,2.843441141653358e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9882799292270841
3889,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.18,0.7000000000000001,0.46324452112032727,0.7132445211203273,2.18,0.22498651079433696,2.8529730842219436e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0035139577593455
3890,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2,0.7000000000000001,0.4656167543569402,0.7156167543569403,2.2,0.20311813886520014,2.8624620171946447e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0187694912861196
3891,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.22,0.7000000000000001,0.4679783793480736,0.7179783793480736,2.22,0.1807337969821614,2.8719085174433445e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.034046241303853
3892,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.24,0.7000000000000001,0.47032953714867787,0.7203295371486779,2.24,0.15783222065081293,2.881313148295206e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0493439257026442
3893,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2600000000000002,0.7000000000000001,0.4726703657151911,0.7226703657151912,2.2600000000000002,0.134412162116458,2.890676462641295e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0646622685696179
3894,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2800000000000002,0.7000000000000001,0.475001,0.725001,2.2800000000000002,0.11047238999799958,2.8999989998279574e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0800010000000002
3895,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3000000000000003,0.7000000000000001,0.4773215720422296,0.7273215720422296,2.3000000000000003,0.08601168893293498,2.9092812876552188e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0953598559155409
3896,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.32,0.7000000000000001,0.47963221105503595,0.729632211055036,2.32,0.06102885923303636,2.9185238437090533e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.1107385778899277
3897,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.34,0.7000000000000001,0.4819330435095642,0.7319330435095641,2.34,0.03552271655030381,2.927727173807071e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.1261369129808714
3898,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.36,0.7000000000000001,0.4842241932157259,0.7342241932157259,2.36,0.009492091552805393,2.9368917726646515e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.141554613568548
3899,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.38,0.7000000000000001,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
3900,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.4,0.7000000000000001,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
3901,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.42,0.7000000000000001,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
3902,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.44,0.7000000000000001,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
3903,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.46,0.7000000000000001,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
3904,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.48,0.7000000000000001,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
3905,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.5,0.7000000000000001,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
3906,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.72,0.72,0.25,0.5,0.97,0.15410000000000001,0.61,$\beta_0=\theta_G$,unconstrained,0,0.72
3907,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.74,0.72,0.25,0.5,0.97,0.15410000000000001,0.61,$\beta_0=\theta_G$,unconstrained,0,0.72
3908,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.76,0.72,0.25,0.5,0.97,0.15410000000000001,0.61,$\beta_0=\theta_G$,unconstrained,0,0.72
3909,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.78,0.72,0.25,0.5,0.97,0.15410000000000001,0.61,$\beta_0=\theta_G$,unconstrained,0,0.72
3910,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8,0.72,0.25,0.5,0.97,0.15410000000000001,0.61,$\beta_0=\theta_G$,unconstrained,0,0.72
3911,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8200000000000001,0.72,0.25,0.5,0.97,0.15410000000000001,0.61,$\beta_0=\theta_G$,unconstrained,0,0.72
3912,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.84,0.72,0.25,0.5,0.97,0.15410000000000001,0.61,$\beta_0=\theta_G$,unconstrained,0,0.72
3913,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.86,0.72,0.25,0.5,0.97,0.15410000000000001,0.61,$\beta_0=\theta_G$,unconstrained,0,0.72
3914,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.88,0.72,0.25,0.5,0.97,0.15410000000000001,0.61,$\beta_0=\theta_G$,unconstrained,0,0.72
3915,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9,0.72,0.25,0.5,0.97,0.15410000000000001,0.61,$\beta_0=\theta_G$,unconstrained,0,0.72
3916,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.92,0.72,0.25,0.5,0.97,0.15410000000000001,0.61,$\beta_0=\theta_G$,unconstrained,0,0.72
3917,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9400000000000001,0.72,0.25,0.5,0.97,0.15410000000000001,0.61,$\beta_0=\theta_G$,unconstrained,0,0.72
3918,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.96,0.72,0.25,0.5,0.97,0.15410000000000001,0.61,$\beta_0=\theta_G$,unconstrained,0,0.72
3919,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.98,0.72,0.25,0.5,0.98,0.15910000000000002,0.6099,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3920,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.0,0.72,0.25,0.5,1.0,0.16910000000000003,0.6091,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3921,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.02,0.72,0.25,0.5,1.02,0.17910000000000004,0.6074999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3922,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.04,0.72,0.25,0.5,1.04,0.18910000000000005,0.6051,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3923,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.06,0.72,0.25,0.5,1.06,0.19910000000000005,0.6019,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3924,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.08,0.72,0.25,0.5,1.08,0.20910000000000006,0.5979,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3925,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1,0.72,0.25,0.5,1.1,0.21910000000000007,0.5931,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3926,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.12,0.72,0.25,0.5,1.12,0.22910000000000008,0.5874999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3927,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1400000000000001,0.72,0.25,0.5,1.1400000000000001,0.2391000000000001,0.5811,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3928,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.16,0.72,0.25,0.5,1.16,0.2491,0.5739,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3929,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.18,0.72,0.25,0.5,1.18,0.2591,0.5659000000000001,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3930,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2,0.72,0.25,0.5,1.2,0.2691,0.5570999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3931,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.22,0.72,0.25,0.5,1.22,0.2791,0.5475,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3932,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.24,0.72,0.25,0.5,1.24,0.2891,0.5370999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3933,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.26,0.72,0.25,0.5,1.26,0.29910000000000003,0.5259,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3934,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.28,0.72,0.25,0.5,1.28,0.30910000000000004,0.5139,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3935,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3,0.72,0.25,0.5,1.3,0.31910000000000005,0.5010999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3936,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.32,0.72,0.25,0.5,1.32,0.32910000000000006,0.48749999999999993,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3937,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.34,0.72,0.25,0.5,1.34,0.33910000000000007,0.4730999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3938,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.36,0.72,0.25,0.5,1.36,0.3491000000000001,0.45789999999999986,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3939,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3800000000000001,0.72,0.25,0.5,1.3800000000000001,0.3591000000000001,0.44189999999999985,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3940,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4000000000000001,0.72,0.25,0.5,1.4000000000000001,0.3691000000000001,0.4250999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3941,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.42,0.72,0.25,0.5,1.42,0.3791,0.4075,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3942,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.44,0.72,0.25,0.5,1.44,0.3891,0.3891,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
3943,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.46,0.72,0.25,0.5,1.46,0.3991,0.3699,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.72
