C0,C1,r,delta,theta,thetaG,alpha_0,beta_0,alpha_1,beta_1,U_G,U_D,Gstrategy,Dstrategy,backfiring_flag
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.19,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.2,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.21,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.22,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.23,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.24,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.25,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.26,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.27,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.28,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.29,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.3,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.31,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.32,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.33,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.34,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.35000000000000003,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.36,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.37,0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.38,0,0.25,0.0,0.5,0.38,0.3775,0.2331,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.39,0,0.25,0.0,0.5,0.39,0.3825,0.2304,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.4,0,0.25,0.0,0.5,0.4,0.3875,0.22749999999999998,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.41000000000000003,0,0.25,0.0,0.5,0.41000000000000003,0.3925,0.2244,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.42,0,0.25,0.0,0.5,0.42,0.39749999999999996,0.2211,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.43,0,0.25,0.0,0.5,0.43,0.40249999999999997,0.2176,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.44,0,0.25,0.0,0.5,0.44,0.4075,0.21389999999999998,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.45,0,0.25,0.0,0.5,0.45,0.4125,0.20999999999999996,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.46,0,0.25,0.0,0.5,0.46,0.4175,0.20589999999999997,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.47000000000000003,0,0.25,0.0,0.5,0.47000000000000003,0.4225,0.20159999999999995,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.48,0,0.25,0.0,0.5,0.48,0.4275,0.1971,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.49,0,0.25,0.0,0.5,0.49,0.4325,0.19240000000000002,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.5,0,0.25,0.0,0.5,0.5,0.4375,0.1875,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.51,0,0.25,0.0,0.5,0.51,0.4425,0.1824,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.52,0,0.25,0.0,0.5,0.52,0.4475,0.17709999999999998,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.53,0,0.25,0.0,0.5,0.53,0.4525,0.17159999999999997,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.54,0,0.25,0.0,0.5,0.54,0.4575,0.1659,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.55,0,0.25,0.0,0.5,0.55,0.4625,0.15999999999999998,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.56,0,0.25,0.0,0.5,0.56,0.4675,0.15389999999999998,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.5700000000000001,0,0.25,0.0,0.5,0.5700000000000001,0.47250000000000003,0.14759999999999995,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.58,0,0.25,0.0,0.5,0.58,0.47750000000000004,0.14110000000000006,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.59,0,0.25,0.0,0.5,0.59,0.48249999999999993,0.13439999999999996,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.6,0,0.25,0.0,0.5,0.6,0.48750000000000004,0.12750000000000006,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.61,0,0.25,0.0,0.5,0.61,0.49249999999999994,0.12039999999999995,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.62,0,0.25,0.0,0.5,0.62,0.49750000000000005,0.11310000000000003,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.63,0,0.25,0.0,0.5,0.63,0.5025,0.10559999999999992,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.64,0,0.25,0.0,0.5,0.64,0.5075000000000001,0.09790000000000004,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.65,0,0.25,0.0,0.5,0.65,0.5125,0.08999999999999991,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.66,0,0.25,0.0,0.5,0.66,0.5175000000000001,0.08190000000000003,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.67,0,0.25,0.0,0.5,0.67,0.5225,0.07359999999999989,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.68,0,0.25,0.0,0.5,0.68,0.5275000000000001,0.06509999999999994,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.6900000000000001,0,0.25,0.0,0.5,0.6900000000000001,0.5325,0.056399999999999895,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.7000000000000001,0,0.25,0.0,0.5,0.7000000000000001,0.5375000000000001,0.04749999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.71,0,0.25,0.0,0.5,0.71,0.5425,0.03839999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.72,0,0.25,0.0,0.5,0.72,0.5475,0.029100000000000015,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.73,0,0.25,0.0,0.5,0.73,0.5525,0.019600000000000062,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.74,0,0.25,0.0,0.5,0.74,0.5575,0.00990000000000002,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.75,0,0.25,0.0,0.5,0.75,0.5625,0.0,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.76,0,0.27020099999999997,1e-06,0.5202009999999999,0.76,0.567091919598,2.0199989999580836e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.77,0,0.2908009999999999,1e-06,0.5408009999999999,0.77,0.570835278398,2.0399989999475565e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.78,0,0.31180100000000005,1e-06,0.561801,0.78,0.5736806363979999,2.0599990000480517e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.79,0,0.33320100000000014,1e-06,0.5832010000000001,0.79,0.575577593598,2.0799990000375246e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8,0,0.3550010000000002,1e-06,0.6050010000000001,0.8,0.576474789998,2.0999990000269975e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.81,0,0.3772010000000002,1e-06,0.6272010000000001,0.81,0.576319905598,2.1199990000164703e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8200000000000001,0,0.39980100000000013,1e-06,0.6498010000000001,0.8200000000000001,0.5750596603979999,2.1399990000059432e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8300000000000001,0,0.42280100000000004,1e-06,0.672801,0.8300000000000001,0.572639814398,2.159998999995416e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.84,0,0.4462009999999998,1e-06,0.6962009999999998,0.84,0.569005167598,2.179998999984889e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.85,0,0.47000099999999984,1e-06,0.7200009999999999,0.85,0.5640995599980001,2.199999000085384e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.86,0,0.49420099999999983,1e-06,0.7442009999999999,0.86,0.557865871598,2.2199989999638348e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.87,0,0.25,0.25,0.5,0.87,0.56,0.23810000000000003,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.88,0,0.25,0.25,0.5,0.88,0.565,0.23059999999999992,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.89,0,0.25,0.25,0.5,0.89,0.5700000000000001,0.22290000000000004,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9,0,0.25,0.25,0.5,0.9,0.575,0.2149999999999999,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.91,0,0.25,0.25,0.5,0.91,0.5800000000000001,0.20690000000000003,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.92,0,0.25,0.25,0.5,0.92,0.585,0.1985999999999999,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.93,0,0.25,0.25,0.5,0.93,0.5900000000000001,0.19009999999999994,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9400000000000001,0,0.25,0.25,0.5,0.9400000000000001,0.595,0.1813999999999999,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9500000000000001,0,0.25,0.25,0.5,0.9500000000000001,0.6000000000000001,0.1725,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.96,0,0.25,0.25,0.5,0.96,0.605,0.1634,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.97,0,0.25,0.25,0.5,0.97,0.61,0.15410000000000001,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.98,0,0.25,0.25,0.5,0.98,0.615,0.14460000000000006,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.99,0,0.25,0.25,0.5,0.99,0.62,0.13490000000000002,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.0,0,0.25,0.25,0.5,1.0,0.625,0.125,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.01,0,0.25,0.25,0.5,1.01,0.63,0.1149,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.02,0,0.25,0.25,0.5,1.02,0.635,0.10460000000000003,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.03,0,0.25,0.25,0.5,1.03,0.64,0.09409999999999996,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.04,0,0.25,0.25,0.5,1.04,0.645,0.08339999999999992,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.05,0,0.25,0.25,0.5,1.05,0.65,0.0724999999999999,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.06,0,0.25,0.25,0.5,1.06,0.655,0.0613999999999999,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.07,0,0.25,0.25,0.5,1.07,0.66,0.05009999999999992,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.08,0,0.25,0.25,0.5,1.08,0.665,0.03859999999999997,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.09,0,0.25,0.25,0.5,1.09,0.67,0.026899999999999924,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1,0,0.25,0.25,0.5,1.1,0.675,0.014999999999999902,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.11,0,0.25,0.25,0.5,1.11,0.68,0.0028999999999999027,unconstrained,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.12,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1300000000000001,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1400000000000001,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1500000000000001,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.16,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.17,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.18,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.19,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.21,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.22,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.23,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.24,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.25,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.26,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.27,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.28,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.29,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.31,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.32,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
